Rk_per,Player,Age_per,Team,Pos_per,G_per,GS_per,MP_per,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_per,Rk_adv,Age_adv,Pos_adv,G_adv,GS_adv,MP_adv,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards_adv
470.0,Dylan Windler,27.0,ATL,SF,6.0,0.0,12.2,1.7,3.2,0.526,1.3,2.8,0.471,0.3,0.3,1.0,0.737,0.0,0.0,,0.5,1.5,2.0,0.5,0.3,0.0,0.3,0.5,4.7,,474.0,27.0,SF,6.0,0.0,73.0,13.4,0.737,0.895,0.0,4.3,14.0,9.0,5.5,1.3,0.0,9.5,12.0,0.1,0.0,0.2,0.11,0.6,-1.6,-0.9,0.0,
471.0,Greg Brown III,22.0,DAL,PF,6.0,0.0,6.7,0.8,1.8,0.455,0.2,0.5,0.333,0.7,1.3,0.5,0.5,0.7,1.5,0.444,0.5,1.0,1.5,0.7,0.0,0.7,0.7,0.8,2.5,,528.0,22.0,PF,6.0,0.0,40.0,10.5,0.501,0.273,0.818,8.2,16.3,12.3,13.0,0.0,8.8,21.1,20.3,0.0,0.0,0.0,0.0,-5.0,0.6,-4.4,0.0,
472.0,Furkan Korkmaz,26.0,PHI,SG,35.0,0.0,8.6,0.9,2.2,0.395,0.4,1.1,0.35,0.5,1.0,0.444,0.487,0.4,0.6,0.7,0.1,0.7,0.9,0.7,0.4,0.1,0.3,0.5,2.5,,414.0,26.0,SG,35.0,0.0,300.0,9.2,0.519,0.526,0.263,1.4,9.7,5.5,11.0,2.3,0.9,10.5,13.6,0.0,0.3,0.4,0.057,-3.2,0.4,-2.7,-0.1,
473.0,Alex Len,30.0,SAC,C,48.0,0.0,9.3,1.0,1.7,0.617,0.0,0.1,0.0,1.0,1.6,0.641,0.617,0.4,0.7,0.588,1.0,1.7,2.7,1.0,0.2,0.7,0.6,1.4,2.5,,372.0,30.0,C,48.0,0.0,444.0,14.7,0.625,0.037,0.42,11.3,21.2,16.1,14.4,1.2,6.8,22.0,11.8,0.6,0.7,1.3,0.138,-2.7,2.9,0.2,0.2,
474.0,Markieff Morris,34.0,DAL,PF,26.0,1.0,8.3,0.9,2.6,0.338,0.6,1.6,0.357,0.3,1.0,0.308,0.449,0.2,0.2,0.833,0.2,1.3,1.5,0.6,0.2,0.1,0.5,0.5,2.5,,431.0,34.0,PF,26.0,1.0,216.0,6.6,0.467,0.618,0.088,2.0,17.6,9.9,9.4,1.1,1.2,14.5,16.4,-0.3,0.2,-0.1,-0.014,-4.0,-1.3,-5.3,-0.2,
475.0,Harry Giles,25.0,2TM,C,23.0,0.0,4.3,1.0,2.2,0.46,0.1,0.6,0.214,0.9,1.6,0.556,0.49,0.3,0.6,0.538,0.5,0.8,1.3,0.3,0.1,0.1,0.3,0.7,2.4,,478.0,25.0,C,23.0,0.0,100.0,14.8,0.503,0.28,0.26,12.8,20.0,16.4,10.5,1.0,2.7,9.7,26.7,0.0,0.1,0.1,0.027,-2.7,-2.0,-4.8,-0.1,
475.0,Harry Giles,25.0,BRK,C,16.0,0.0,5.1,1.4,2.8,0.5,0.2,0.7,0.273,1.2,2.1,0.576,0.534,0.4,0.8,0.538,0.8,0.9,1.6,0.4,0.1,0.2,0.4,0.9,3.4,,478.0,25.0,C,16.0,0.0,81.0,18.5,0.543,0.25,0.295,15.7,19.5,17.6,13.0,0.6,3.3,10.8,29.8,0.0,0.1,0.1,0.071,-1.1,-1.8,-2.8,0.0,
475.0,Harry Giles,25.0,LAL,C,7.0,0.0,2.7,0.1,0.9,0.167,0.0,0.4,0.0,0.1,0.4,0.333,0.167,0.0,0.0,,0.0,0.6,0.6,0.0,0.1,0.0,0.0,0.0,0.3,,478.0,25.0,C,7.0,0.0,19.0,-1.0,0.167,0.5,0.0,0.0,22.3,11.7,0.0,2.5,0.0,0.0,13.6,-0.1,0.0,-0.1,-0.162,-9.7,-3.2,-12.9,-0.1,
476.0,AJ Griffin,20.0,ATL,SF,20.0,0.0,8.6,0.9,3.1,0.29,0.5,2.0,0.256,0.4,1.2,0.348,0.371,0.1,0.1,1.0,0.1,0.8,0.9,0.3,0.1,0.1,0.4,0.3,2.4,,445.0,20.0,SF,20.0,0.0,171.0,1.2,0.382,0.629,0.032,1.2,10.6,5.7,3.7,0.3,1.1,11.3,17.3,-0.4,0.0,-0.4,-0.12,-6.0,-3.5,-9.6,-0.3,
477.0,Mouhamadou Gueye,25.0,TOR,PF,11.0,0.0,10.9,1.0,3.5,0.289,0.0,0.3,0.0,1.0,3.2,0.314,0.289,0.4,0.8,0.444,1.1,1.0,2.1,0.5,0.3,1.6,1.1,1.4,2.4,,467.0,25.0,PF,11.0,0.0,120.0,4.6,0.31,0.079,0.237,10.8,10.3,10.5,5.3,1.2,13.2,22.2,19.2,-0.5,0.2,-0.4,-0.147,-11.0,-0.9,-11.9,-0.3,
478.0,Joe Harris,32.0,DET,SG,16.0,0.0,10.6,0.9,2.4,0.359,0.6,1.9,0.333,0.3,0.6,0.444,0.487,0.1,0.1,0.5,0.2,0.6,0.8,0.6,0.2,0.1,0.3,1.2,2.4,,446.0,32.0,SG,16.0,0.0,170.0,4.6,0.489,0.769,0.051,1.9,6.7,4.3,7.7,0.8,1.0,9.1,11.0,0.0,0.0,0.0,0.001,-4.7,-1.1,-5.9,-0.2,
479.0,Cory Joseph,32.0,GSW,PG,26.0,0.0,11.4,0.9,2.5,0.359,0.5,1.6,0.31,0.4,0.8,0.455,0.461,0.2,0.3,0.571,0.2,0.9,1.2,1.6,0.2,0.1,0.5,1.0,2.4,,415.0,32.0,PG,26.0,0.0,296.0,6.2,0.47,0.656,0.109,2.2,8.6,5.5,17.2,0.7,0.9,15.2,11.3,0.0,0.2,0.2,0.034,-4.0,-0.7,-4.7,-0.2,
480.0,Xavier Moon,29.0,LAC,SG,14.0,1.0,8.5,1.1,3.3,0.326,0.1,1.2,0.118,0.9,2.1,0.448,0.348,0.1,0.1,0.5,0.6,0.7,1.3,1.5,0.2,0.2,0.4,0.6,2.4,,468.0,29.0,SG,14.0,1.0,119.0,8.1,0.352,0.37,0.043,7.9,9.2,8.5,23.4,1.2,2.3,9.6,19.1,-0.2,0.1,-0.1,-0.026,-4.7,-1.4,-6.1,-0.1,
481.0,Jamaree Bouyea,24.0,2TM,PG,9.0,0.0,10.6,1.1,3.1,0.357,0.1,1.0,0.111,1.0,2.1,0.474,0.375,0.0,0.0,,0.3,1.8,2.1,1.2,0.1,0.0,1.0,1.1,2.3,,480.0,24.0,PG,9.0,0.0,95.0,1.5,0.375,0.321,0.0,3.4,19.2,11.0,15.9,0.5,0.0,24.3,16.5,-0.3,0.1,-0.3,-0.129,-10.2,-2.0,-12.3,-0.2,
481.0,Jamaree Bouyea,24.0,POR,PG,6.0,0.0,9.5,0.8,3.5,0.238,0.0,1.3,0.0,0.8,2.2,0.385,0.238,0.0,0.0,,0.3,1.3,1.7,1.3,0.0,0.0,1.3,0.5,1.7,,480.0,24.0,PG,6.0,0.0,57.0,-4.8,0.238,0.381,0.0,3.7,16.7,9.8,19.4,0.0,0.0,27.6,21.6,-0.4,0.0,-0.4,-0.299,-13.0,-4.8,-17.8,-0.2,
481.0,Jamaree Bouyea,24.0,SAS,PG,3.0,0.0,12.7,1.7,2.3,0.714,0.3,0.3,1.0,1.3,2.0,0.667,0.786,0.0,0.0,,0.3,2.7,3.0,1.0,0.3,0.0,0.3,2.3,3.7,,480.0,24.0,PG,3.0,0.0,38.0,11.1,0.786,0.143,0.0,2.8,23.0,12.8,10.7,1.2,0.0,12.5,8.9,0.1,0.0,0.1,0.126,-6.1,2.2,-3.9,0.0,
482.0,Amari Bailey,19.0,CHO,PG,10.0,0.0,6.5,0.8,2.4,0.333,0.1,0.8,0.125,0.7,1.6,0.438,0.354,0.6,0.7,0.857,0.6,0.3,0.9,0.7,0.3,0.0,0.4,0.2,2.3,,504.0,19.0,PG,10.0,0.0,65.0,9.7,0.425,0.333,0.292,10.1,5.3,7.8,15.2,2.3,0.0,12.9,21.1,-0.1,0.0,-0.1,-0.044,-5.2,-3.1,-8.3,-0.1,
483.0,Isaiah Mobley,24.0,CLE,PF,10.0,0.0,7.2,1.0,2.4,0.417,0.3,1.0,0.3,0.7,1.4,0.5,0.479,0.0,0.1,0.0,0.3,0.7,1.0,0.6,0.2,0.0,0.2,0.6,2.3,,496.0,24.0,PF,10.0,0.0,72.0,8.1,0.471,0.417,0.042,4.7,10.8,7.8,11.5,1.4,0.0,7.6,16.2,0.0,0.1,0.0,0.032,-4.5,-2.1,-6.6,-0.1,
484.0,Chuma Okeke,25.0,ORL,SF,47.0,8.0,9.2,0.9,2.4,0.357,0.5,1.7,0.28,0.4,0.6,0.567,0.46,0.1,0.1,0.571,0.4,1.3,1.7,0.4,0.2,0.1,0.3,0.4,2.3,,376.0,25.0,SF,47.0,8.0,432.0,6.9,0.465,0.732,0.063,4.9,17.0,10.9,6.2,1.0,1.5,12.2,13.3,-0.3,0.6,0.3,0.029,-3.2,-0.2,-3.4,-0.2,
485.0,Olivier Sarr,24.0,OKC,C,15.0,0.0,6.5,0.7,1.3,0.579,0.1,0.4,0.333,0.6,0.9,0.692,0.632,0.7,1.0,0.667,0.7,1.7,2.4,0.1,0.0,0.5,0.2,1.2,2.3,,479.0,24.0,C,15.0,0.0,98.0,14.8,0.664,0.316,0.789,11.8,28.5,20.5,2.5,0.0,6.6,10.5,12.7,0.2,0.2,0.4,0.186,-2.6,-0.1,-2.6,0.0,
486.0,Dereon Seabron,23.0,NOP,SG,6.0,0.0,9.2,0.7,2.2,0.308,0.2,0.3,0.5,0.5,1.8,0.273,0.346,0.8,1.0,0.833,0.2,1.0,1.2,0.8,0.3,0.2,0.0,0.7,2.3,,514.0,23.0,SG,6.0,0.0,55.0,9.2,0.448,0.154,0.462,2.0,12.0,7.1,11.2,1.8,1.8,0.0,12.4,0.0,0.1,0.1,0.087,-2.7,1.2,-1.5,0.0,
487.0,Cole Swider,24.0,MIA,SF,18.0,0.0,4.8,0.8,2.1,0.395,0.6,1.7,0.333,0.3,0.4,0.625,0.526,0.1,0.1,1.0,0.1,0.3,0.4,0.3,0.1,0.1,0.4,0.2,2.3,,483.0,24.0,SF,18.0,0.0,87.0,7.1,0.54,0.789,0.053,1.3,7.9,4.6,8.8,0.6,1.1,17.1,24.0,-0.2,0.1,-0.1,-0.05,-2.1,-2.4,-4.5,-0.1,
488.0,Udoka Azubuike,24.0,PHO,C,16.0,0.0,7.1,1.0,1.4,0.696,0.0,0.0,,1.0,1.4,0.696,0.696,0.2,0.8,0.231,0.7,1.3,2.0,0.2,0.1,0.4,0.3,1.1,2.2,,471.0,24.0,C,16.0,0.0,113.0,12.3,0.609,0.0,0.565,11.6,20.0,16.0,3.6,0.4,4.7,12.2,12.6,0.1,0.1,0.2,0.1,-3.0,-0.1,-3.2,0.0,
489.0,Reggie Bullock,32.0,HOU,SF,44.0,0.0,9.5,0.8,1.9,0.415,0.6,1.5,0.403,0.2,0.3,0.467,0.579,0.0,0.0,1.0,0.1,1.5,1.7,0.3,0.3,0.1,0.2,0.7,2.2,,378.0,32.0,SF,44.0,0.0,417.0,7.7,0.582,0.817,0.012,1.5,17.4,9.4,4.6,1.4,1.1,10.8,9.4,0.1,0.5,0.6,0.072,-2.9,0.5,-2.4,0.0,
490.0,Trent Forrest,25.0,ATL,SG,38.0,0.0,10.9,0.9,2.4,0.378,0.1,0.3,0.2,0.8,2.1,0.4,0.389,0.3,0.4,0.765,0.3,1.1,1.3,2.4,0.3,0.1,0.5,0.7,2.2,,380.0,25.0,SG,38.0,0.0,414.0,8.9,0.426,0.111,0.189,2.8,10.9,6.7,27.6,1.3,0.7,17.0,11.8,0.1,0.1,0.2,0.027,-3.8,-0.7,-4.4,-0.3,
491.0,Nate Hinton,24.0,HOU,SG,15.0,0.0,5.0,0.7,1.7,0.423,0.5,0.9,0.5,0.3,0.8,0.333,0.558,0.3,0.3,0.8,0.5,1.0,1.5,0.7,0.2,0.1,0.2,0.7,2.2,,494.0,24.0,SG,15.0,0.0,75.0,17.6,0.585,0.538,0.192,9.9,21.7,15.7,18.6,1.9,2.5,9.6,17.7,0.2,0.1,0.3,0.187,1.9,1.7,3.6,0.1,
492.0,Andre Jackson Jr.,22.0,MIL,SG,57.0,8.0,10.0,0.9,1.8,0.5,0.3,0.8,0.37,0.6,0.9,0.611,0.585,0.1,0.2,0.727,0.8,1.2,2.0,0.9,0.3,0.1,0.5,1.6,2.2,,345.0,22.0,SG,57.0,8.0,572.0,8.5,0.596,0.46,0.11,8.4,13.1,10.8,10.8,1.3,0.9,21.1,10.0,0.5,0.5,1.0,0.081,-3.6,0.0,-3.6,-0.2,
493.0,Julian Phillips,20.0,CHI,SF,40.0,0.0,8.1,0.8,1.9,0.416,0.3,1.0,0.316,0.5,1.0,0.513,0.494,0.3,0.5,0.684,0.3,0.6,0.9,0.3,0.2,0.2,0.3,1.0,2.2,,405.0,20.0,SF,40.0,0.0,323.0,7.0,0.521,0.494,0.247,4.1,8.5,6.2,5.3,1.1,2.2,10.5,13.0,0.0,0.2,0.2,0.031,-4.7,-0.6,-5.3,-0.3,
494.0,Ish Wainright,29.0,2TM,SF,11.0,0.0,5.6,0.6,2.2,0.292,0.6,1.8,0.35,0.0,0.4,0.0,0.438,0.2,0.2,1.0,0.3,1.0,1.3,0.1,0.4,0.1,0.2,0.7,2.1,,508.0,29.0,SF,11.0,0.0,62.0,8.9,0.462,0.833,0.083,5.8,20.8,12.7,2.0,3.2,1.5,7.4,18.5,0.0,0.1,0.0,0.029,-2.9,0.5,-2.4,0.0,
494.0,Ish Wainright,29.0,POR,SF,7.0,0.0,6.6,0.9,2.6,0.333,0.9,2.3,0.375,0.0,0.3,0.0,0.5,0.3,0.3,1.0,0.0,1.3,1.3,0.0,0.3,0.1,0.1,0.6,2.9,,508.0,29.0,SF,7.0,0.0,46.0,10.2,0.53,0.889,0.111,0.0,23.3,11.0,0.0,2.1,2.0,5.0,18.4,0.0,0.1,0.1,0.054,-1.2,0.6,-0.6,0.0,
494.0,Ish Wainright,29.0,PHO,SF,4.0,0.0,4.0,0.3,1.5,0.167,0.3,1.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,,0.8,0.5,1.3,0.3,0.5,0.0,0.3,1.0,0.8,,508.0,29.0,SF,4.0,0.0,16.0,5.2,0.25,0.667,0.0,22.3,13.4,17.7,7.6,6.1,0.0,14.3,19.0,0.0,0.0,0.0,-0.042,-7.8,0.3,-7.5,0.0,
495.0,Colby Jones,21.0,SAC,SG,30.0,0.0,6.4,0.9,2.4,0.394,0.1,0.7,0.091,0.9,1.6,0.531,0.408,0.2,0.4,0.545,0.6,0.8,1.3,0.7,0.2,0.2,0.3,1.0,2.1,,439.0,21.0,SG,30.0,0.0,192.0,8.9,0.422,0.31,0.155,9.7,13.7,11.7,13.9,1.8,2.4,11.6,19.1,-0.2,0.2,0.0,0.007,-5.4,0.4,-5.0,-0.1,
496.0,Mamadi Diakite,27.0,2TM,PF,6.0,0.0,4.0,0.7,1.0,0.667,0.0,0.2,0.0,0.7,0.8,0.8,0.667,0.7,1.0,0.667,0.2,0.5,0.7,0.3,0.2,0.2,0.2,0.3,2.0,,544.0,27.0,PF,6.0,0.0,24.0,18.6,0.694,0.167,1.0,4.5,13.8,9.1,13.5,2.1,3.5,10.4,17.0,0.1,0.0,0.1,0.168,0.8,2.7,3.5,0.0,
496.0,Mamadi Diakite,27.0,SAS,PF,3.0,0.0,5.3,1.3,1.7,0.8,0.0,0.0,,1.3,1.7,0.8,0.8,1.3,2.0,0.667,0.3,0.7,1.0,0.7,0.0,0.3,0.0,0.3,4.0,,544.0,27.0,PF,3.0,0.0,16.0,30.4,0.785,0.0,1.2,6.7,13.6,10.1,20.3,0.0,5.2,0.0,20.2,0.1,0.0,0.1,0.349,7.9,3.7,11.6,0.1,
496.0,Mamadi Diakite,27.0,NYK,PF,3.0,0.0,2.7,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.3,0.3,0.0,0.3,0.0,0.3,0.3,0.0,,544.0,27.0,PF,3.0,0.0,8.0,-5.2,0.0,1.0,0.0,0.0,14.1,7.0,0.0,6.3,0.0,50.0,10.8,-0.1,0.0,0.0,-0.194,-13.5,0.7,-12.7,0.0,
497.0,Kobe Brown,24.0,LAC,PF,44.0,0.0,9.0,0.8,2.0,0.411,0.3,1.1,0.292,0.5,1.0,0.548,0.489,0.0,0.0,0.5,0.5,1.0,1.4,0.6,0.3,0.1,0.2,1.1,2.0,,388.0,24.0,PF,44.0,0.0,394.0,7.6,0.49,0.533,0.022,5.9,11.6,8.9,8.1,1.5,1.4,9.0,11.1,0.1,0.3,0.5,0.055,-4.0,0.2,-3.8,-0.2,
498.0,JD Davison,21.0,BOS,SG,8.0,0.0,4.9,0.6,1.5,0.417,0.4,0.9,0.429,0.3,0.6,0.4,0.542,0.4,0.5,0.75,0.3,1.0,1.3,1.3,0.1,0.1,0.3,0.5,2.0,,531.0,21.0,SG,8.0,0.0,39.0,18.8,0.581,0.583,0.333,5.8,21.2,13.8,32.9,1.3,2.3,12.7,17.6,0.1,0.1,0.2,0.228,1.8,1.4,3.3,0.1,
499.0,Jordan Ford,25.0,SAC,PG,6.0,0.0,3.7,0.7,1.2,0.571,0.3,0.5,0.667,0.3,0.7,0.5,0.714,0.3,0.3,1.0,0.0,0.3,0.3,0.3,0.0,0.0,0.2,0.0,2.0,,547.0,25.0,PG,6.0,0.0,22.0,16.8,0.761,0.429,0.286,0.0,10.4,5.1,12.8,0.0,0.0,11.3,17.3,0.1,0.0,0.1,0.157,3.3,-1.1,2.2,0.0,
500.0,Kevon Harris,26.0,ORL,SG,2.0,0.0,3.0,1.0,1.5,0.667,0.0,0.0,,1.0,1.5,0.667,0.667,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,0.5,1.5,2.0,,562.0,26.0,SG,2.0,0.0,6.0,11.1,0.667,0.0,0.0,0.0,39.5,19.6,33.0,0.0,0.0,25.0,29.1,0.0,0.0,0.0,0.038,-15.5,-0.3,-15.8,0.0,
501.0,D'Moi Hodge,25.0,LAL,SG,7.0,0.0,5.9,0.7,2.1,0.333,0.4,1.7,0.25,0.3,0.4,0.667,0.433,0.1,0.3,0.5,0.0,0.0,0.0,0.7,0.1,0.1,0.1,0.6,2.0,,527.0,25.0,SG,7.0,0.0,41.0,6.1,0.441,0.8,0.133,0.0,0.0,0.0,15.6,1.2,2.1,5.9,17.8,0.0,0.0,0.0,-0.019,-3.7,-2.6,-6.3,0.0,
502.0,Ty Jerome,26.0,CLE,SG,2.0,0.0,7.5,1.0,2.0,0.5,0.0,0.5,0.0,1.0,1.5,0.667,0.5,0.0,0.0,,0.5,0.0,0.5,1.5,0.0,0.0,0.5,1.0,2.0,,552.0,26.0,SG,2.0,0.0,15.0,7.6,0.5,0.25,0.0,7.6,0.0,3.7,27.3,0.0,0.0,20.0,14.7,0.0,0.0,0.0,0.04,-4.1,-0.8,-4.9,0.0,
503.0,Markquis Nowell,24.0,TOR,SG,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,,565.0,24.0,SG,1.0,0.0,4.0,55.5,0.532,0.0,2.0,53.9,0.0,27.5,57.1,12.1,0.0,0.0,20.1,0.0,0.0,0.1,0.665,29.1,14.2,43.3,0.0,
504.0,Jericho Sims,25.0,NYK,C,45.0,11.0,13.0,0.8,1.2,0.691,0.0,0.0,,0.8,1.2,0.691,0.691,0.4,0.5,0.667,1.2,2.0,3.3,0.6,0.2,0.4,0.4,1.0,2.0,,338.0,25.0,C,45.0,11.0,585.0,10.9,0.702,0.0,0.436,10.7,17.5,14.1,5.4,0.7,3.0,19.6,6.0,0.9,0.7,1.5,0.127,-2.4,0.7,-1.8,0.0,
505.0,Lindell Wigginton,25.0,MIL,PG,3.0,0.0,2.7,0.7,1.7,0.4,0.0,0.7,0.0,0.7,1.0,0.667,0.4,0.7,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2.0,,559.0,25.0,PG,3.0,0.0,8.0,5.6,0.51,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,14.5,37.1,0.0,0.0,0.0,-0.154,-14.6,-9.2,-23.9,0.0,
506.0,Isaiah Wong,23.0,IND,SG,1.0,0.0,4.0,1.0,3.0,0.333,0.0,1.0,0.0,1.0,2.0,0.5,0.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,566.0,23.0,SG,1.0,0.0,4.0,-1.1,0.333,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,0.0,0.0,0.0,-0.277,-11.3,-7.7,-19.0,0.0,
507.0,Justin Minaya,24.0,POR,SF,34.0,1.0,11.2,0.6,2.2,0.297,0.4,1.4,0.245,0.3,0.7,0.4,0.378,0.1,0.3,0.556,0.9,0.8,1.6,0.6,0.3,0.3,0.3,1.0,1.8,,392.0,24.0,SF,34.0,1.0,381.0,5.8,0.391,0.662,0.122,8.3,8.1,8.2,7.3,1.2,2.4,10.3,9.7,-0.1,0.2,0.1,0.009,-5.1,-0.5,-5.6,-0.3,
508.0,Daishen Nix,21.0,MIN,PG,15.0,0.0,3.3,0.6,1.6,0.375,0.4,1.1,0.353,0.2,0.5,0.429,0.5,0.2,0.4,0.5,0.1,0.1,0.2,0.4,0.3,0.0,0.3,0.1,1.8,,519.0,21.0,PG,15.0,0.0,50.0,12.3,0.507,0.708,0.25,2.4,4.3,3.4,17.8,4.9,0.0,15.8,28.0,-0.1,0.1,0.0,0.014,-2.8,1.4,-1.4,0.0,
509.0,Cody Zeller,31.0,NOP,C,43.0,0.0,7.4,0.6,1.4,0.419,0.0,0.1,0.333,0.6,1.4,0.424,0.427,0.5,0.9,0.605,1.1,1.5,2.6,0.9,0.2,0.1,0.4,1.0,1.8,,406.0,31.0,C,43.0,0.0,320.0,12.8,0.483,0.048,0.613,16.9,22.0,19.5,15.2,1.4,1.5,16.9,12.9,0.4,0.4,0.8,0.124,-2.9,0.3,-2.6,0.0,
510.0,Taj Gibson,38.0,2TM,PF,20.0,1.0,10.2,0.8,1.9,0.405,0.1,0.5,0.2,0.7,1.4,0.481,0.432,0.1,0.1,1.0,0.6,1.3,1.9,0.6,0.2,0.4,0.3,1.6,1.7,,435.0,38.0,PF,20.0,1.0,204.0,5.9,0.449,0.27,0.054,6.6,13.8,10.2,6.9,0.7,3.2,11.7,9.0,0.0,0.2,0.2,0.044,-5.3,0.1,-5.3,-0.2,
510.0,Taj Gibson,38.0,NYK,PF,16.0,1.0,10.3,0.4,1.4,0.304,0.0,0.4,0.0,0.4,1.1,0.412,0.304,0.1,0.1,1.0,0.6,1.1,1.8,0.6,0.1,0.4,0.3,1.8,1.0,,435.0,38.0,PF,16.0,1.0,165.0,3.2,0.335,0.261,0.087,6.8,12.3,9.5,6.7,0.6,3.4,17.3,7.6,-0.1,0.2,0.1,0.019,-6.9,0.0,-6.9,-0.2,
510.0,Taj Gibson,38.0,DET,PF,4.0,0.0,9.8,2.0,3.5,0.571,0.5,1.0,0.5,1.5,2.5,0.6,0.643,0.0,0.0,,0.5,1.8,2.3,0.5,0.3,0.3,0.0,0.8,4.5,,435.0,38.0,PF,4.0,0.0,39.0,17.6,0.643,0.286,0.0,5.6,20.4,12.9,8.0,1.2,2.2,0.0,15.3,0.1,0.0,0.1,0.149,1.2,0.4,1.7,0.0,
511.0,P.J. Tucker,38.0,2TM,PF,31.0,10.0,15.7,0.6,1.6,0.36,0.4,1.1,0.371,0.2,0.5,0.333,0.49,0.1,0.1,1.0,0.9,1.8,2.7,0.5,0.5,0.2,0.3,1.7,1.7,,363.0,38.0,PF,31.0,10.0,486.0,5.9,0.507,0.7,0.06,6.7,12.9,9.8,3.9,1.6,1.3,13.5,5.3,0.2,0.5,0.7,0.068,-4.0,0.4,-3.6,-0.2,
511.0,P.J. Tucker,38.0,PHI,PF,3.0,3.0,22.0,0.7,1.7,0.4,0.7,1.7,0.4,0.0,0.0,,0.6,0.0,0.0,,0.3,4.3,4.7,0.0,1.0,0.7,0.7,3.0,2.0,,363.0,38.0,PF,3.0,3.0,66.0,4.7,0.6,1.0,0.0,1.6,22.1,11.7,0.0,2.2,2.8,28.6,4.6,0.0,0.1,0.1,0.053,-5.2,1.2,-4.0,0.0,
511.0,P.J. Tucker,38.0,LAC,PF,28.0,7.0,15.0,0.6,1.6,0.356,0.4,1.1,0.367,0.2,0.5,0.333,0.478,0.1,0.1,1.0,1.0,1.6,2.5,0.6,0.5,0.2,0.2,1.6,1.6,,363.0,38.0,PF,28.0,7.0,420.0,6.1,0.497,0.667,0.067,7.5,11.4,9.5,4.5,1.5,1.1,11.5,5.5,0.3,0.3,0.6,0.07,-3.9,0.3,-3.5,-0.2,
512.0,Kessler Edwards,23.0,SAC,SF,54.0,0.0,5.1,0.6,1.5,0.415,0.4,1.0,0.385,0.3,0.6,0.467,0.537,0.1,0.2,0.556,0.2,0.6,0.8,0.3,0.2,0.1,0.1,0.5,1.7,,420.0,23.0,SF,54.0,0.0,275.0,10.3,0.541,0.634,0.11,3.6,13.7,8.5,7.1,1.8,1.3,4.4,14.0,0.2,0.3,0.5,0.083,-1.6,0.1,-1.5,0.0,
513.0,Leonard Miller,20.0,MIN,SF,17.0,0.0,3.1,0.8,1.2,0.65,0.1,0.3,0.4,0.6,0.9,0.733,0.7,0.1,0.1,0.5,0.3,0.9,1.2,0.5,0.1,0.1,0.1,0.3,1.7,,516.0,20.0,SF,17.0,0.0,52.0,27.0,0.694,0.25,0.1,11.5,31.3,21.8,25.5,1.9,1.7,4.6,18.6,0.2,0.1,0.3,0.323,5.9,3.7,9.6,0.2,
514.0,Jason Preston,24.0,UTA,PG,7.0,0.0,10.1,0.9,2.7,0.316,0.0,0.4,0.0,0.9,2.3,0.375,0.316,0.0,0.0,,0.9,1.6,2.4,2.3,0.3,0.1,0.3,0.4,1.7,,498.0,24.0,PG,7.0,0.0,71.0,10.5,0.316,0.158,0.0,9.4,16.9,13.2,28.7,1.4,1.3,9.5,12.4,0.0,0.0,0.0,0.026,-2.5,-0.1,-2.6,0.0,
515.0,Jordan Walsh,19.0,BOS,SF,9.0,1.0,9.2,0.7,1.7,0.4,0.2,1.0,0.222,0.4,0.7,0.667,0.467,0.1,0.2,0.5,0.6,1.7,2.2,0.6,0.6,0.1,0.3,1.2,1.7,,487.0,19.0,SF,9.0,1.0,83.0,8.4,0.472,0.6,0.133,6.8,18.7,13.0,7.2,3.0,1.1,15.9,9.9,0.0,0.2,0.2,0.089,-5.6,1.8,-3.8,0.0,
516.0,Jalen Hood-Schifino,20.0,LAL,SG,21.0,0.0,5.2,0.5,2.1,0.222,0.1,0.7,0.133,0.4,1.4,0.267,0.244,0.6,1.0,0.6,0.1,0.5,0.6,0.4,0.1,0.1,0.4,0.6,1.6,,473.0,20.0,SG,21.0,0.0,109.0,-1.5,0.316,0.333,0.444,2.1,10.7,6.6,9.1,1.3,1.6,14.3,24.9,-0.6,0.1,-0.5,-0.222,-12.4,-3.7,-16.1,-0.4,
